code,year,points,college,audition,desc
CR580,2013,315, Cork Institute of Technology,False, Electrical Power Systems
CW568,2013,370, Institute of Technology Carlow,False, Aerospace Engineering
WD161,2013,275, Waterford Institute of Technology,False, Computer Forensics and Security
WD160,2013,325, Waterford Institute of Technology,False, Finance and Investment
WD163,2013,390, Waterford Institute of Technology,False, Psychology
WD162,2013,300, Waterford Institute of Technology,False, Quantity Surveying
DT597,2013,365, Dublin Institute of Technology,False, Creative and Cultural Industries
DT596,2013,235, Dublin Institute of Technology,False, Print and Digital Media Technology Management
TL872,2013,355, Institute of Technology Tralee,False, Health and Leisure with Massage
WD200,2013,275, Waterford Institute of Technology,False, Arts
MH208,2013,460, Maynooth University,False, Biological and Biomedical Sciences
LM154,2013,430, University of Limerick,False, Intellectual Disability Nursing
MH209,2013,470, Maynooth University,False, Psychology through Science
CR570,2013,275, Cork Institute of Technology,False, Quantity Surveying
CR572,2013,245, Cork Institute of Technology,False, Construction Management
DT205,2013,265, Dublin Institute of Technology,False, Mathematical Sciences
DT204,2013,495, Dublin Institute of Technology,False, Biomedical Science
DT203,2013,340, Dublin Institute of Technology,False, Forensic and Environmental Chemistry
LM156,2013,435, University of Limerick,False, Midwifery
DT201,2013,405, Dublin Institute of Technology,False, Science General Entry
LM157,2013,609, University of Limerick,True, Mature Applicants Midwifery
LM150,2013,445, University of Limerick,False, General Nursing
TL880,2013,315, Institute of Technology Tralee,False, Early Childhood Care and Education
LM033,2013,355, University of Limerick,False, New Media and English
LM032,2013,435, University of Limerick,False, Arts Joint Honours
LM031,2013,330, University of Limerick,True, Voice and Dance
LM030,2013,350, University of Limerick,True, Irish Music and Dance
LM037,2013,375, University of Limerick,False, Economics and Mathematical Sciences
NC010,2013,210, National College of Ireland (NCI),False, Psychology
LM035,2013,325, University of Limerick,False, English and History
DK880,2013,355, Dundalk Institute of Technology,False, Health and Physical Activity
LY228,2013,240, Letterkenny Institute of Technology,False, Sports Coaching and Performance
LM038,2013,495, University of Limerick,False, Psychology and Sociology
TR056,2013,530, Trinity College,False, Human Health and Disease
MH112,2013,350, Maynooth University,False, Politics
AS131,2013,504, St. Angela`s College,True, Mature Applicants Intellectual Disability Nursing
DC280,2013,410, Dublin City University,False, Arts Joint Honours Programme Irish with International Lang
TR051,2013,748, Trinity College,True, Medicine
DT501,2013,341, Dublin Institute of Technology,True, Music
DC199,2013,385, Dublin City University,False, Digital Media Engineering
DT504,2013,460, Dublin Institute of Technology,False, Film and Broadcasting
DT505,2013,450, Dublin Institute of Technology,False, Film and Broadcasting with a Language
DT506,2013,900, Dublin Institute of Technology,True, Commercial Modern Music
TL805,2013,370, Institute of Technology Tralee,False, Information Systems Management
TL804,2013,295, Institute of Technology Tralee,False, Creative Writing for Digital Media
AS111,2013,578, St. Angela`s College,True, Mature Applicants General Nursing
LY918,2013,365, Letterkenny Institute of Technology,False, Psychiatric Nursing
TL800,2013,nan, Institute of Technology Tralee,False," Social Media and Web Technologies
"
TL803,2013,270, Institute of Technology Tralee,False, Music Technology
TL802,2013,315, Institute of Technology Tralee,False, TV Radio and New Media Broadcasting
DC215,2013,445, Dublin City University,False, General Nursing
DC217,2013,395, Dublin City University,False, Intellectual Disability Nursing
DC216,2013,400, Dublin City University,False, Psychiatric Nursing
DT299,2013,395, Dublin Institute of Technology,False, Chemical Sciences with Medicinal Chemistry
DT111,2013,275, Dublin Institute of Technology,False, Construction Economics and Management Quantity Surveying
DT110,2013,300, Dublin Institute of Technology,False, Property Economics Valuation Surveying
DT117,2013,260, Dublin Institute of Technology,False, Construction Management
LM083,2013,355, University of Limerick,False, Mobile Communications and Security
LM080,2013,330, University of Limerick,False, Electronics
DC131,2013,410, Dublin City University,False, Communication Studies
CR121,2013,700, Cork Institute of Technology,True, Music at CIT Cork School of Music
DC133,2013,425, Dublin City University,False, Multimedia
CR127,2013,795, Cork Institute of Technology,True, Popular Music Electric Guitar at CIT Cork School of Music
CR126,2013,755, Cork Institute of Technology,True, Popular Music Drums at CIT Cork School of Music
CR125,2013,615, Cork Institute of Technology,True, Popular Music Electric Bass Guitar at CIT Cork School of Mu
AS110,2013,405, St. Angela`s College,False, General Nursing
CR129,2013,795, Cork Institute of Technology,True, Popular Music Voice at CIT Cork School of Music
CR128,2013,720, Cork Institute of Technology,True, Popular Music Keyboards at CIT Cork School of Music
DN252,2013,440, University College Dublin (NUI),False, Dairy Business
DN250,2013,455, University College Dublin (NUI),False, Agricultural Science
DN251,2013,445, University College Dublin (NUI),False, Animal Science Equine
CK605,2013,395, University College Cork (NUI),False, Electrical and Electronic Engineering
CK606,2013,400, University College Cork (NUI),False, Architecture Joint UCC and CIT programme
CK601,2013,495, University College Cork (NUI),False, Process and Chemical Engineering
CW188,2013,480, Institute of Technology Carlow,False, Sports Rehabilitation and Athletic Therapy
CK602,2013,390, University College Cork (NUI),False, Civil and Environmental Engineering
LM029,2013,405, University of Limerick,False, Law Plus
GC450,2013,230, Griffith College,False, Journalism and Visual Media Dublin
CW748,2013,315, Institute of Technology Carlow,False, Early Childhood Education and Care
TH003,2013,330, St Patrick's Thurles,False, Education Joint Honours Business Studies and Religious Studies
TH002,2013,335, St Patrick's Thurles,False, Education Joint Honours Business Studies and Accounting
TH005,2013,365, St Patrick's Thurles,False, Education Joint Honours Irish and Business Studies
TH004,2013,340, St Patrick's Thurles,False, Education Joint Honours Irish and Religious Studies
TR086,2013,485, Trinity College,False, Business Studies and German
DT571,2013,395, Dublin Institute of Technology,False, Social Care
TL893,2013,563, Institute of Technology Tralee,True, Mature Applicants Mental Health Nursing
TL890,2013,415, Institute of Technology Tralee,False, General Nursing
DT572,2013,420, Dublin Institute of Technology,False, Early Childhood Education
TR076,2013,570, Trinity College,False, Nanoscience Physics and Chemistry of Advanced Materials
TR077,2013,490, Trinity College,False, Earth Sciences
TR074,2013,470, Trinity College,False, Chemistry with Molecular Modelling
TR075,2013,535, Trinity College,False, Medicinal Chemistry
TR072,2013,565, Trinity College,False, Pharmacy
TR073,2013,560, Trinity College,False, Human Genetics
DB531,2013,255, Dublin Business School & DBS School of Arts,False, Marketing
GC455,2013,285, Griffith College,True, Music Production Dublin
RC004,2013,525, Royal College of Surgeons in Ireland,False, Physiotherapy
RC005,2013,555, Royal College of Surgeons in Ireland,False, Pharmacy
LM020,2013,420, University of Limerick,False, Law and Accounting
TL871,2013,365, Institute of Technology Tralee,False, Health and Leisure
GC204,2013,nan, Griffith College,False," Business and Law Cork
"
TR018,2013,560, Trinity College,False, Law and French
PC405,2013,250, Carlow College,False, Citizenship Community Studies
GC203,2013,nan, Griffith College,False," Law Cork
"
LM023,2013,365, University of Limerick,False, Health Informatics
DT559,2013,555, Dublin Institute of Technology,True, Photography
WD820,2013,537, Waterford Institute of Technology,True, Mature Applicants Intellectual Disability Nursing
GY107,2013,345, National University of Ireland Galway,False, Na Dna Gaeilge agus Lann an Aistrichin
DK862,2013,330, Dundalk Institute of Technology,False, Social Care
DK860,2013,500, Dundalk Institute of Technology,True, Applied Music
DK861,2013,310, Dundalk Institute of Technology,False, Humanities
GA881,2013,562, Galway-Mayo Institute of Technology,True, Mature Applicants General Nursing Castlebar
DT001,2013,400, Dublin Institute of Technology,False, Product Design
GA883,2013,537, Galway-Mayo Institute of Technology,True, Mature Applicants Psychiatric Nursing Castlebar
TR084,2013,460, Trinity College,False, Social Studies Social Work
GA884,2013,255, Galway-Mayo Institute of Technology,False, Digital Media and Society
DN550,2013,410, University College Dublin (NUI),False, Social Science
AS051,2013,220, St. Angela`s College,False, Food and Business Management
LM036,2013,325, University of Limerick,False, Economics and Sociology
GA480,2013,215, Galway-Mayo Institute of Technology,False, Construction Management
DN671,2013,560, University College Dublin (NUI),False, Economics and Finance
GA483,2013,205, Galway-Mayo Institute of Technology,False, Architectural Technology
CK506,2013,335, University College Cork (NUI),False, International Development and Food Policy
